74	Predicted:	1	3078316244:	0	BHR:3	Taken is 0. Updated to 01
75	Predicted:	1	3078316282:	0	BHR:2	Taken is 0. Updated to 01
76	Predicted:	1	3078316300:	0	BHR:0	Taken is 0. Updated to 01
77	Predicted:	1	3078316368:	1	BHR:0	Taken is 1. Updated to 11
78	Predicted:	1	3078316391:	1	BHR:1	Taken is 1. Updated to 11
79	Predicted:	1	3078350763:	1	BHR:3	Taken is 1. Updated to 11
80	Predicted:	1	3078348484:	1	BHR:3	Taken is 1. Updated to 11
81	Predicted:	0	3078315062:	0	BHR:3	Taken is 0. Updated to 00
82	Predicted:	1	3078315069:	1	BHR:2	Taken is 1. Updated to 11
83	Predicted:	1	3078348484:	1	BHR:1	Taken is 1. Updated to 11
84	Predicted:	1	3078315103:	1	BHR:3	Taken is 1. Updated to 11
85	Predicted:	1	3078315085:	1	BHR:3	Taken is 1. Updated to 11
86	Predicted:	1	3078315128:	1	BHR:3	Taken is 1. Updated to 11
87	Predicted:	1	3078316398:	1	BHR:3	Taken is 1. Updated to 11
88	Predicted:	1	3078316381:	0	BHR:3	Taken is 0. Updated to 01
89	Predicted:	1	3078316391:	1	BHR:2	Taken is 1. Updated to 11
90	Predicted:	1	3078350763:	1	BHR:1	Taken is 1. Updated to 11
91	Predicted:	1	3078348484:	1	BHR:3	Taken is 1. Updated to 11
92	Predicted:	0	3078315062:	0	BHR:3	Taken is 0. Updated to 00
93	Predicted:	1	3078315069:	1	BHR:2	Taken is 1. Updated to 11
94	Predicted:	1	3078348484:	1	BHR:1	Taken is 1. Updated to 11
95	Predicted:	1	3078315103:	1	BHR:3	Taken is 1. Updated to 11
96	Predicted:	1	3078315085:	1	BHR:3	Taken is 1. Updated to 11
97	Predicted:	1	3078315128:	1	BHR:3	Taken is 1. Updated to 11
98	Predicted:	1	3078316398:	1	BHR:3	Taken is 1. Updated to 11
99	Predicted:	1	3078316381:	0	BHR:3	Taken is 0. Updated to 00
100	Predicted:	1	3078316391:	1	BHR:2	Taken is 1. Updated to 11
101	Predicted:	1	3078350763:	1	BHR:1	Taken is 1. Updated to 11
102	Predicted:	1	3078348484:	1	BHR:3	Taken is 1. Updated to 11
103	Predicted:	0	3078315062:	0	BHR:3	Taken is 0. Updated to 00
